contentid,contenttypeid,title,addr1,addr2,sigungucode,mapx,mapy,tel,firstimage,cpyrhtDivCd,lclsSystm1,lclsSystm2,lclsSystm3,overview,homepage,business_hours,closed_days,fee,event_period
132219,38,인사동 문화의 거리,서울특별시 종로구 인사동,,23,126.9850146618,37.5739535014,,http://tong.visitkorea.or.kr/cms/resource/86/3571886_image2_1.jpg,Type1,SH,SH05,SH050200,"인사동 문화의 거리는 전통과 현대가 조화를 이루는 서울의 대표적인 문화 명소이다. 오래된 골목길을 따라 전통 한옥과 갤러리, 다양한 공예품 상점, 고미술 상점 등이 어우러져 한국 고유의 멋을 느낄 수 있다. 특히 국내 장인들의 손길이 담딘 공예품과 고미술 상점은 구경하는 재미가 있다. 거리를 거닐며 옛 물건과 기념품을 구경하고, 한국적인 정취가 물씬 풍기는 분위기 속에서 즐거움을 만끽할 수 있다.","<a href=""http://www.hiinsa.com/index.php"" target=""_blank"" title=""새창 : 문화지구 인사동 홈페이지로 이동"">http://www.hiinsa.com</a>",매장 별로 상이함,매장 별로 상이함,,
2522037,38,인현시장,서울특별시 중구 인현동2가 192-1,,24,126.9953417794,37.5640409493,,http://tong.visitkorea.or.kr/cms/resource/87/3568387_image2_1.jpg,Type1,SH,SH06,SH060200,"인현시장［仁峴市場］은 서울특별시 중구 인현동2가에 형성된 전통시장이다. 1950년대 말엽에서 60년대 초까지 자연발생적으로 형성된 시장으로 50여 년의 역사를 간직하고 있다. 조선시대 선조［宣祖］의 일곱째 아들인 인성군［仁城君］이 살던 곳으로도 알려져 있다. 영화거리와 인쇄골목으로 유명한 충무로의 뒷골목에 자리 잡은 인현시장은 현대적 도심의 고층 빌딩을 끼고돌아 찾을 수 있는 곳으로 현대와 과거가 공존하는 전통시장이다. 충무로 인쇄골목은 인현동과 을지로, 필동 등의 3권역에 걸친 인쇄골목을 모두 아우르는 이름이다. 그 인쇄골목 사이로 조그맣게 자리 잡은 골목시장이 인현시장이다. 폭 2m 길이 202m의 골목길에 110개의 점포가 밀집한 인현시장은 명동, 남산골 한옥마을 등의 관광명소와 인접해 있어 하루 유동인구가 2만 명에 이르지만 낙후된 환경과 상인들의 노화로 침체기를 겪기도 하였다. 인현시장은 1960년대 후반에 세운상가가 들어서면서 지금의 모습으로 축소되었는데, 숨겨진 맛집이 많고 물가가 저렴해 인근의 인쇄노동자나 영세상인들에는 친근한 장소가 되었다. 뿐만 아니라 이곳은 일상의 고단함을 달래기 위해 도심 직장인들이 퇴근 후 즐겨 찾는 곳으로도 유명해 ‘맛의 낙원’으로도 불린다. 최근에는 청년 장사꾼과 예술인들이 인현시장에 청년가게를 오픈하여 색다른 즐거움을 맛볼 수 있다.",,점포별 상이,점포별 상이,,
1013388,38,장안 악세사리상가,서울특별시 중구 남대문시장4길 42-2 (남창동),,24,126.9767630795,37.5583023944,,http://tong.visitkorea.or.kr/cms/resource/43/1015043_image2_1.jpg,Type3,SH,SH05,SH050200,장안 악세사리 상가는 오랜 전통을 바탕으로 각종 아이디어 상품과 개성이 강한 제품들로 구성되어 있다. 매장들마다 꾸준히 개성 있는 제품들을 개발하여 타 상점과는 차별된 제품을 판매한다. 또한 전문상가로써 시중 소매악세사리점보다 싸게 구입할 수 있고 다양한 제품을 구입할 수 있다.,,[평일] <br> - 09:00~17:00 <br>  [토요일(자유 오픈)]<br> - 09:00~14:00 <br> ※ 점포별 상이,매주 일요일 / 공휴일 <br> ※ 점포별 상이,,
2758176,38,정릉아리랑시장,서울특별시 성북구 아리랑로19길 10 (정릉동),,17,127.0128390879,37.6027034367,,http://tong.visitkorea.or.kr/cms/resource/51/3463551_image2_1.jpg,Type3,SH,SH06,SH060200,"아리랑고개로도 불리는 서울의 대표 고지대인 정릉에 있는 골목 시장이다. 정릉아리랑시장은 한국 영화 <아리랑>의 배경지였던 것에서 유래해 붙여진 이름으로 아리랑 골목 시장으로도 불린다.
2019년 SBS 예능프로그램 <백종원의 골목식당>에 시장 내 청국장 전문식당과 지짐이집, 수제함박스테이크집이 소개된 이후 맛집이 많은 시장으로 알려져 많은 사람이 방문하고 있다.
인근에 세계문화유산 정릉과 흥천사가 있어 함께 둘러보기 좋다.",,점포 별로 상이함,점포 별로 상이함,,
132421,38,종로귀금속거리,서울특별시 종로구 봉익동,,23,126.9926140374,37.5715539165,,http://tong.visitkorea.or.kr/cms/resource/58/3571858_image2_1.jpg,Type1,SH,SH05,SH050200,"종로귀금속거리는 국내 최대 규모의 귀금속 전문 거리이다. 1960년대부터 예지동을 중심으로 그 범위가 확장되면서 종로 전체를 아우르고 있으며, 오랜 전통의 귀금속 거리이다. 종로3가역에서 내려 단성사 옆 골목으로 가다 보면 수많은 귀금속 상점이 줄이어선 골목길을 쉽게 찾을 수 있다. 상가 수가 3,000여 개에 달하며, 전국 주얼리 물동량의 70%를 차지할 만큼 활발한 거래가 이루어지고 있다. 시중가보다 약 20~40% 저렴한 가격으로 귀금속을 구매할 수 있어 혼수품을 구매하는 예비부부도 많이 찾는다. 특히 단성사는 11층 가운데 지상 3층에서 지하 1층까지를 귀금속 센터로 꾸며 약 500개의 귀금속 매장을 입점시켰다. 외국인들의 쇼핑 코스로도 인기를 끌고 있다.","<a href=""https://korean.visitseoul.net/area/%EC%A2%85%EB%A1%9C-%EA%B7%80%EA%B8%88%EC%86%8D-%EA%B1%B0%EB%A6%AC%EC%83%81%EA%B0%80/KOP002106"" target=""_blank"" title=""새창 : 비짓서울 홈페이지로 이동"">https://korean.visitseoul.net</a>",매장 별로 상이함,매장 별로 상이함,,
2940925,38,종이잡지클럽,서울특별시 마포구 양화로8길 32-15,,13,126.9157661119,37.5494134455,,,,SH,SH07,SH070100,"종이잡지클럽은 말 그대로 종이로 된 잡지를 읽고 이야기할 수 있는 공간이다. 운영자들이 일일이 고른 국내·외 전문 및 독립 잡지들은 새로운 아이디어가 늘 필요한 기획자들 그리고 지식과 관심사에 대한 지평을 넓히고자 하거나, 수준 높은 유흥이 필요로 한 분들을 위한 곳이며 탐구의 공간이자 도피의 공간이기도 하다.
온라인 회원과 오프라인 회원으로 클럽이 운영되는데, 온라인 회원의 경우 이달의 잡지 배송 서비스와 모임 무료 참가 등의 서비스를 받아볼 수 있다. 오프라인 회원의 경우 매장의 무제한 이용권으로 방문 및 좌석 이용권 등으로 운영되고 있다.","<a href=""https://www.wereadmagazine.com/""target=""_blank"" title=""새창 : 종이잡지클럽 홈페이지로 이동"">https://www.wereadmagazine.com/</a>",- 화요일~토요일 12:00~22:00<br>- 일요일 12:00~20:00,매주 월요일,,
132502,38,중곡동 가구거리,서울특별시 광진구 능동,,6,127.0809147499,37.5566516806,,http://tong.visitkorea.or.kr/cms/resource/11/3478411_image2_1.jpg,Type3,SH,SH05,SH050200,"중곡동 가구거리는 1960년대 형성된 곳으로, 어린이 대공원 후문에서 군자로 사이에 리바트, 삼익가구 등 대형업체의 대리점부터 중소 가구업체까지 65여 개 정도의 숍이 늘어서 있다.  다양한 브랜드의 가구를 비교할 수 있는 중곡동 가구거리는 일반적인 가구는 물론 고급 가구, 사무용 가구, 학생용 가구 등 다양한 디자인과 용도의 가구들이 전시되어 있다. 또한 가구점마다 주차장을 갖추고 있어 편리한 쇼핑을 할 수 있다.",,매장 별로 상이함,매장 별로 상이함,,
2751414,38,중곡제일골목시장,서울특별시 광진구 능동로47길 30 (중곡동),,6,127.0811367531,37.5636397621,,http://tong.visitkorea.or.kr/cms/resource/66/2779666_image2_1.png,Type3,SH,SH06,SH060200,"중곡제일골목시장은 서울 중랑구 중곡동에 위치한 전통시장으로, 지역 주민들의 일상적인 쇼핑 공간이다. 신선한 농산물과 수산물을 판매하고 있으며, 지역의 특산물도 만나볼 수 있다. 2005년 전국 최초로 공용 쿠폰과 자체 상품권을 도입했으며, 주민 편의를 위해 배송 서비스를 운영하고 있다. 또한, 최근에는 현대화 사업을 통해 더욱 쾌적한 쇼핑 환경을 제공하고 있다.",,10:00~22:00<br>※ 점포 별로 상이함,점포 별로 상이함,,
2774568,38,중앙청과,서울특별시 송파구 양재대로 932 (가락동),,18,127.1107693087,37.4960786971,,http://tong.visitkorea.or.kr/cms/resource/67/2790967_image2_1.jpg,Type3,SH,SH05,SH050200,"서울 송파구 가락동 농수산물 종합도매시장에 있는 중앙청과는 1989년 설립된 과일과 채소를 도매로 유통하는 법인이다. 과일류 경매는 주로 새벽 2시부터 오전 시간에 진행되고, 채소류 경매는 저녁 6시부터 밤에 진행된다. 경매 위주로 물건을 유통하기에 일반 소비자들이 구매할 수 있는 물건은 일부 품목이지만 신선한 과일과 채소를 구입하기 위해 찾는 사람들이 있으며, 특히 명절에는 선물용으로 과일을 구입하려는 사람들이 많이 찾는다.","<a href=""https://www.ejoongang.co.kr/"" target=""_blank"" title=""새창 : 중앙청과 홈페이지로 이동"">https://www.ejoongang.co.kr/</a>",02:00~23:00,홈페이지 확인,,
132244,38,청계 조명기구상가,서울특별시 종로구 청계천로 155,,24,126.9954361275,37.5671405907,,http://tong.visitkorea.or.kr/cms/resource/41/3064041_image2_1.JPG,Type3,SH,SH05,SH050200,"청계 조명기구상가는 을지로 3~4가역과 세운청계상가 일대에 위치한 약 300여 곳의 조명 전문상가가 모여있는 곳이다. 조명 천국이라 불릴 정도로 많은 종류의 조명들이 전시되어 판매되고 있다. 건축자재 관련 전문상가가 자리 잡은 을지도 끝자락에서 조성되기 시작하였으며, 1960년대 당시에는 서울에서 유일한 조명상가로 전국의 모든 조명을 유통하기도 했다.
두세 평 남짓한 크기의 전구 도매상부터 수십 평의 전시장을 갖춘 종합조명 점포에 이르기까지 모두 300여 곳이 들어서 있다. 이 가운데 20여 곳은 특수조명만을 취급한다. 주로 방송국 스튜디오나 연극무대, 상점 진열장, 유흥업소 등에 쓰이는 조명기구들을 판매한다.
실내 인테리어 DIY를 위한 자재를 싸게 구매할 수도 있고, 공간에 맞게 주문제작을 의뢰하면 며칠 만에 바로 제작하여 설치해 주기도 한다.","<a href=""https://www.jongno.go.kr/chTown.do?menuNo=9316"" target=""_blank"" title=""새창 : 종로청계관광특구 홈페이지로 이동"">https://www.jongno.go.kr</a>",매장 별로 상이함,매장 별로 상이함,,
2759652,38,청량리청과물시장,서울특별시 동대문구 왕산로33길 4 (제기동),,11,127.0424148233,37.5797121970,,http://tong.visitkorea.or.kr/cms/resource/82/3474682_image2_1.jpg,Type3,SH,SH06,SH060200,"청량리청과물시장은 1958년부터 영업을 시작한 전통과 역사를 가진 청과물 전문 도매시장으로 약 170여 개의 점포가 성업 중이다. 경기도와 강원도에서 올라온 농산물은 이곳 청량리 시장으로 집결된 뒤 전국 각지로 다시 팔려나간다. 도매시장인 만큼 자정부터 새벽까지 시장이 활발하며, 과일 외에 일반 시장처럼 야채, 수산물, 먹거리 등을 판매하는 점포들도 많다. 청량리역 인근에 위치해 있어 접근성이 편리하다.",,점포 별로 상이함,점포 별로 상이함,,
132207,38,청오가방도매상가,서울특별시 종로구 청계천로 229,,23,127.0029909094,37.5701348234,,http://tong.visitkorea.or.kr/cms/resource/26/3109826_image2_1.JPG,Type3,SH,SH05,SH050200,"청오가방도매상가로 불리는 이곳은 행정구역상 종로 5가에 속하며 주변 가방상가와 함께 청계천 가방상가로 통칭한다. 1960년대부터 종로 5가와 청계천 주변에 들어서기 시작하여 번성했던 상가들이 청오빌딩으로 이전해 오면서 1, 2층 매장에는 의류상가가, 지하층과 3, 4층은 가방 부속품 도매 상가가 입점했다. 청오가방상가는 자체 공장에서 제작한 고유모델의 가방을 전국의 소매상에게 도매할 뿐만 아니라 일부 점포들은 백화점에 가방을 납품하기도 한다. 여러 가방을 함께 팔기도 하지만, 핸드백, 서류 가방, 여행 가방, 학생 가방 등 한두 가지 품목 위주로 파는 전문점이 많다. 유치원 가방, 학원 가방 전문점뿐만 아니라, 천으로 만든 도시락 가방 등 소품 전문점도 있다.",,전화 문의,전화 문의,,
1013394,38,청자 수입상가,서울특별시 중구 남대문시장4길 29,(남창동),24,126.9773491223,37.5588356763,,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image2_1.jpg,Type3,SH,SH05,SH050200,"청자수입상가에서는 국내에서는 쉽게 볼 수 없는 국외의 주방용품들과 생활잡화, 의류 잡화들을 판매하는 매장들로 구성되어 있다. 지하에서는 주방용품들과 여성 의류, 액세서리 등을 만날 수 있고, 1층에서는 아동복과 속옷 생활 잡화들을 쇼핑할 수 있다. 쇼핑 후 2층과 3층에 마련된 휴게실과 커피숍 등에서 쇼핑의 피로를 풀 수도 있고, 도심 속에서 여유를 즐겨 볼 수도 있다.",,※ 점포별 상이함,※ 점포별 상이함,,
2761460,38,청평화패션몰,서울특별시 중구 청계천로 334 (신당동),,24,127.0149565033,37.5695212208,,http://tong.visitkorea.or.kr/cms/resource/08/3568408_image2_1.jpg,Type1,SH,SH05,SH050200,"서울 중구 청계 7가 사거리 청계천변에 위치한 청평화패션몰은 1983년 개장한 6층 규모의 건물형 의류 도매상가로 1,300여 개의 점포가 영업 중이다. 동대문 도매시장 중 규모 면에서 가장 크며 지금까지도 익숙한 명칭인 '청평화시장'으로 부르고 있다. 여성 의류가 주 품목이며 유니폼과 같은 단체복 전문 매장도 있다. 낮 시장인 청평화시장은 밤 11시부터 낮 12시까지 운영된다. 동묘역 인근에 자리하여 방문하기 편리하다.","<a href=""https://www.cph.co.kr/"" target=""_blank"" title=""새창 : 청평화패션몰 홈페이지로 이동"">https://www.cph.co.kr/</a>",23:00~12:00,주말,,
2759976,38,충신시장,서울특별시 종로구 충신동,31-1,23,127.0053155583,37.5750537379,,http://tong.visitkorea.or.kr/cms/resource/66/3571866_image2_1.jpg,Type1,SH,SH06,SH060200,"서울 종로구 충신동에 위치한 충신시장은 동대문시장과 대학로 중간지점에 있는 위치한 50여 년 역사의 골목시장이다. 시장의 명칭을 얻기 전까지는 노점상 골목이었는데, 유동인구가 증가하면서 자연스럽게 정식 시장의 명칭을 얻게 되었다. 현재는 주 이용객이었던 시장 건너편의 낙산아파트가 사라진 이후 활기가 줄어들었고, 동대문시장에 진입하지 못한 후발 원단 상인들이 충신시장에서 영업을 하면서 새롭게 원단시장 거리가 조성되고 있다.",,점포 별로 상이함,점포 별로 상이함,,
